HEP_Code,Institution_raw,Year,Cohort,doctorate_by_research,masters_by_research,hdr_completions,hdr_has_suppressed_lt5,Institution_canonical,total_completions
3016,University of Technology Sydney,2010,ATN,140.0,27.0,167.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2010,RUN,13.0,2.0,15.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2010,non-aligned,135.0,33.0,168.0,False,University of Wollongong,
3007,Victoria University,2010,non-aligned,80.0,12.0,92.0,False,Victoria University,
3004,Western Sydney University,2010,IRU,77.0,13.0,90.0,False,Western Sydney University,
3006,Australian Catholic University,2009,non-aligned,36.0,5.0,41.0,False,Australian Catholic University,
3003,Bond University ,2009,non-aligned,8.0,2.0,10.0,True,Bond University ,
2200,Central Queensland University,2009,RUN,25.0,14.0,39.0,False,Central Queensland University,
3001,Charles Darwin University,2009,non-aligned,17.0,2.0,19.0,True,Charles Darwin University,
3005,Charles Sturt University,2009,RUN,22.0,2.0,24.0,True,Charles Sturt University,
2236,Curtin University,2009,ATN,153.0,38.0,191.0,False,Curtin University,
3030,Deakin University,2009,ATN,131.0,16.0,147.0,False,Deakin University,
2235,Edith Cowan University,2009,non-aligned,41.0,23.0,64.0,False,Edith Cowan University,
2154,Federation University Australia,2009,RUN,22.0,7.0,29.0,False,Federation University Australia,
3029,Flinders University,2009,IRU,85.0,8.0,93.0,False,Flinders University,
3032,Griffith University,2009,IRU,140.0,15.0,155.0,False,Griffith University,
1019,James Cook University,2009,IRU,72.0,16.0,88.0,False,James Cook University,
3020,La Trobe University,2009,IRU,134.0,23.0,157.0,False,La Trobe University,
3025,Macquarie University,2009,non-aligned,189.0,26.0,215.0,False,Macquarie University,
3035,Monash University,2009,Go8,411.0,106.0,517.0,False,Monash University,
1034,Murdoch University,2009,IRU,87.0,9.0,96.0,False,Murdoch University,
3042,Queensland University of Technology,2009,non-aligned,165.0,66.0,231.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2009,ATN,29.0,7.0,36.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2009,RUN,74.0,8.0,82.0,False,Southern Cross University,
2177,Swinburne University of Technology,2009,non-aligned,75.0,11.0,86.0,False,Swinburne University of Technology,
3033,The Australian National University,2009,Go8,291.0,30.0,321.0,False,The Australian National University,
3010,The University of Adelaide,2009,Go8,213.0,44.0,257.0,False,The University of Adelaide,
3036,The University of Melbourne,2009,Go8,577.0,198.0,775.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2009,non-aligned,2.0,2.0,4.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2009,Go8,493.0,59.0,552.0,False,The University of Queensland,
3040,The University of Sydney,2009,Go8,535.0,165.0,700.0,False,The University of Sydney,
1055,The University of Western Australia,2009,Go8,260.0,43.0,303.0,False,The University of Western Australia,
2241,University of Canberra,2009,IRU,24.0,2.0,26.0,True,University of Canberra,
4331,University of Divinity,2009,non-aligned,18.0,21.0,39.0,False,University of Divinity,
3039,University of New England,2009,RUN,76.0,17.0,93.0,False,University of New England,
3013,University of New South Wales,2009,Go8,451.0,112.0,563.0,False,University of New South Wales,
3014,University of Newcastle,2009,ATN,108.0,27.0,135.0,False,University of Newcastle,
3027,University of South Australia,2009,ATN,123.0,13.0,136.0,False,University of South Australia,
2201,University of Southern Queensland,2009,RUN,49.0,16.0,65.0,False,University of Southern Queensland,
3045,University of Tasmania,2009,non-aligned,162.0,30.0,192.0,False,University of Tasmania,
3016,University of Technology Sydney,2009,ATN,153.0,41.0,194.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2009,RUN,18.0,7.0,25.0,False,University of the Sunshine Coast,
1058,University of Wollongong,2009,non-aligned,152.0,43.0,195.0,False,University of Wollongong,
3007,Victoria University,2009,non-aligned,73.0,5.0,78.0,False,Victoria University,
3004,Western Sydney University,2009,IRU,97.0,14.0,111.0,False,Western Sydney University,
3006,Australian Catholic University,2008,non-aligned,29.0,2.0,31.0,True,Australian Catholic University,
3003,Bond University ,2008,non-aligned,10.0,2.0,12.0,True,Bond University ,
2200,Central Queensland University,2008,RUN,13.0,10.0,23.0,False,Central Queensland University,
3001,Charles Darwin University,2008,non-aligned,22.0,2.0,24.0,True,Charles Darwin University,
3005,Charles Sturt University,2008,RUN,57.0,6.0,63.0,False,Charles Sturt University,
2236,Curtin University,2008,ATN,144.0,33.0,177.0,False,Curtin University,
3030,Deakin University,2008,ATN,131.0,14.0,145.0,False,Deakin University,
2235,Edith Cowan University,2008,non-aligned,58.0,34.0,92.0,False,Edith Cowan University,
2154,Federation University Australia,2008,RUN,19.0,8.0,27.0,False,Federation University Australia,
3029,Flinders University,2008,IRU,108.0,13.0,121.0,False,Flinders University,
3032,Griffith University,2008,IRU,126.0,20.0,146.0,False,Griffith University,
1019,James Cook University,2008,IRU,45.0,17.0,62.0,False,James Cook University,
3020,La Trobe University,2008,IRU,72.0,20.0,92.0,False,La Trobe University,
3025,Macquarie University,2008,non-aligned,177.0,31.0,208.0,False,Macquarie University,
3035,Monash University,2008,Go8,434.0,102.0,536.0,False,Monash University,
1034,Murdoch University,2008,IRU,41.0,7.0,48.0,False,Murdoch University,
3042,Queensland University of Technology,2008,non-aligned,167.0,81.0,248.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2008,ATN,171.0,96.0,267.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2008,RUN,49.0,6.0,55.0,False,Southern Cross University,
2177,Swinburne University of Technology,2008,non-aligned,90.0,7.0,97.0,False,Swinburne University of Technology,
3033,The Australian National University,2008,Go8,317.0,24.0,341.0,False,The Australian National University,
3010,The University of Adelaide,2008,Go8,265.0,33.0,298.0,False,The University of Adelaide,
3036,The University of Melbourne,2008,Go8,558.0,162.0,720.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2008,non-aligned,7.0,0.0,7.0,False,The University of Notre Dame Australia,
3019,The University of Queensland,2008,Go8,517.0,81.0,598.0,False,The University of Queensland,
3040,The University of Sydney,2008,Go8,529.0,146.0,675.0,False,The University of Sydney,
1055,The University of Western Australia,2008,Go8,262.0,53.0,315.0,False,The University of Western Australia,
2241,University of Canberra,2008,IRU,25.0,8.0,33.0,False,University of Canberra,
4331,University of Divinity,2008,non-aligned,5.0,13.0,18.0,False,University of Divinity,
3039,University of New England,2008,RUN,69.0,21.0,90.0,False,University of New England,
3013,University of New South Wales,2008,Go8,430.0,123.0,553.0,False,University of New South Wales,
3014,University of Newcastle,2008,ATN,122.0,29.0,151.0,False,University of Newcastle,
3027,University of South Australia,2008,ATN,117.0,18.0,135.0,False,University of South Australia,
2201,University of Southern Queensland,2008,RUN,29.0,11.0,40.0,False,University of Southern Queensland,
3045,University of Tasmania,2008,non-aligned,108.0,32.0,140.0,False,University of Tasmania,
3016,University of Technology Sydney,2008,ATN,148.0,38.0,186.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2008,RUN,6.0,2.0,8.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2008,non-aligned,121.0,52.0,173.0,False,University of Wollongong,
3007,Victoria University,2008,non-aligned,84.0,7.0,91.0,False,Victoria University,
3004,Western Sydney University,2008,IRU,99.0,15.0,114.0,False,Western Sydney University,
3006,Australian Catholic University,2007,non-aligned,27.0,8.0,35.0,False,Australian Catholic University,
3003,Bond University ,2007,non-aligned,13.0,0.0,13.0,False,Bond University ,
2200,Central Queensland University,2007,RUN,21.0,12.0,33.0,False,Central Queensland University,
3001,Charles Darwin University,2007,non-aligned,25.0,11.0,36.0,False,Charles Darwin University,
3005,Charles Sturt University,2007,RUN,36.0,2.0,38.0,True,Charles Sturt University,
2236,Curtin University,2007,ATN,187.0,51.0,238.0,False,Curtin University,
3030,Deakin University,2007,ATN,127.0,10.0,137.0,False,Deakin University,
2235,Edith Cowan University,2007,non-aligned,53.0,28.0,81.0,False,Edith Cowan University,
2154,Federation University Australia,2007,RUN,19.0,12.0,31.0,False,Federation University Australia,
3029,Flinders University,2007,IRU,83.0,9.0,92.0,False,Flinders University,
3032,Griffith University,2007,IRU,158.0,16.0,174.0,False,Griffith University,
1019,James Cook University,2007,IRU,66.0,10.0,76.0,False,James Cook University,
3020,La Trobe University,2007,IRU,146.0,24.0,170.0,False,La Trobe University,
3025,Macquarie University,2007,non-aligned,153.0,36.0,189.0,False,Macquarie University,
3035,Monash University,2007,Go8,382.0,98.0,480.0,False,Monash University,
1034,Murdoch University,2007,IRU,75.0,12.0,87.0,False,Murdoch University,
3042,Queensland University of Technology,2007,non-aligned,179.0,60.0,239.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2007,ATN,173.0,88.0,261.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2007,RUN,54.0,2.0,56.0,True,Southern Cross University,
2177,Swinburne University of Technology,2007,non-aligned,66.0,7.0,73.0,False,Swinburne University of Technology,
3033,The Australian National University,2007,Go8,288.0,14.0,302.0,False,The Australian National University,
3010,The University of Adelaide,2007,Go8,241.0,29.0,270.0,False,The University of Adelaide,
3036,The University of Melbourne,2007,Go8,537.0,195.0,732.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2007,non-aligned,2.0,2.0,4.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2007,Go8,452.0,64.0,516.0,False,The University of Queensland,
3040,The University of Sydney,2007,Go8,490.0,135.0,625.0,False,The University of Sydney,
1055,The University of Western Australia,2007,Go8,267.0,67.0,334.0,False,The University of Western Australia,
2241,University of Canberra,2007,IRU,42.0,12.0,54.0,False,University of Canberra,
4331,University of Divinity,2007,non-aligned,2.0,6.0,8.0,True,University of Divinity,
3039,University of New England,2007,RUN,107.0,29.0,136.0,False,University of New England,
3013,University of New South Wales,2007,Go8,496.0,150.0,646.0,False,University of New South Wales,
3014,University of Newcastle,2007,ATN,108.0,33.0,141.0,False,University of Newcastle,
3027,University of South Australia,2007,ATN,128.0,14.0,142.0,False,University of South Australia,
2201,University of Southern Queensland,2007,RUN,32.0,11.0,43.0,False,University of Southern Queensland,
3045,University of Tasmania,2007,non-aligned,100.0,32.0,132.0,False,University of Tasmania,
3016,University of Technology Sydney,2007,ATN,121.0,40.0,161.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2007,RUN,5.0,6.0,11.0,False,University of the Sunshine Coast,
1058,University of Wollongong,2007,non-aligned,110.0,51.0,161.0,False,University of Wollongong,
3007,Victoria University,2007,non-aligned,55.0,8.0,63.0,False,Victoria University,
3004,Western Sydney University,2007,IRU,114.0,19.0,133.0,False,Western Sydney University,
3006,Australian Catholic University,2006,non-aligned,37.0,10.0,47.0,False,Australian Catholic University,
3003,Bond University ,2006,non-aligned,9.0,2.0,11.0,True,Bond University ,
2200,Central Queensland University,2006,RUN,19.0,5.0,24.0,False,Central Queensland University,
3001,Charles Darwin University,2006,non-aligned,11.0,2.0,13.0,True,Charles Darwin University,
3005,Charles Sturt University,2006,RUN,26.0,9.0,35.0,False,Charles Sturt University,
2236,Curtin University,2006,ATN,138.0,42.0,180.0,False,Curtin University,
3030,Deakin University,2006,ATN,100.0,18.0,118.0,False,Deakin University,
2235,Edith Cowan University,2006,non-aligned,61.0,29.0,90.0,False,Edith Cowan University,
2154,Federation University Australia,2006,RUN,19.0,2.0,21.0,True,Federation University Australia,
3029,Flinders University,2006,IRU,103.0,17.0,120.0,False,Flinders University,
3032,Griffith University,2006,IRU,145.0,18.0,163.0,False,Griffith University,
1019,James Cook University,2006,IRU,86.0,15.0,101.0,False,James Cook University,
3020,La Trobe University,2006,IRU,133.0,27.0,160.0,False,La Trobe University,
3025,Macquarie University,2006,non-aligned,122.0,48.0,170.0,False,Macquarie University,
3035,Monash University,2006,Go8,384.0,120.0,504.0,False,Monash University,
1034,Murdoch University,2006,IRU,87.0,21.0,108.0,False,Murdoch University,
3042,Queensland University of Technology,2006,non-aligned,144.0,59.0,203.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2006,ATN,180.0,73.0,253.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2006,RUN,62.0,9.0,71.0,False,Southern Cross University,
2177,Swinburne University of Technology,2006,non-aligned,84.0,11.0,95.0,False,Swinburne University of Technology,
3033,The Australian National University,2006,Go8,296.0,24.0,320.0,False,The Australian National University,
3010,The University of Adelaide,2006,Go8,217.0,43.0,260.0,False,The University of Adelaide,
3036,The University of Melbourne,2006,Go8,526.0,210.0,736.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2006,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2006,Go8,396.0,115.0,511.0,False,The University of Queensland,
3040,The University of Sydney,2006,Go8,495.0,161.0,656.0,False,The University of Sydney,
1055,The University of Western Australia,2006,Go8,237.0,50.0,287.0,False,The University of Western Australia,
2241,University of Canberra,2006,IRU,32.0,12.0,44.0,False,University of Canberra,
4331,University of Divinity,2006,non-aligned,5.0,13.0,18.0,False,University of Divinity,
3039,University of New England,2006,RUN,88.0,26.0,114.0,False,University of New England,
3013,University of New South Wales,2006,Go8,514.0,132.0,646.0,False,University of New South Wales,
3014,University of Newcastle,2006,ATN,139.0,60.0,199.0,False,University of Newcastle,
3027,University of South Australia,2006,ATN,121.0,23.0,144.0,False,University of South Australia,
2201,University of Southern Queensland,2006,RUN,16.0,13.0,29.0,False,University of Southern Queensland,
3045,University of Tasmania,2006,non-aligned,126.0,33.0,159.0,False,University of Tasmania,
3016,University of Technology Sydney,2006,ATN,115.0,48.0,163.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2006,RUN,6.0,2.0,8.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2006,non-aligned,106.0,47.0,153.0,False,University of Wollongong,
3007,Victoria University,2006,non-aligned,35.0,8.0,43.0,False,Victoria University,
3004,Western Sydney University,2006,IRU,94.0,19.0,113.0,False,Western Sydney University,
3006,Australian Catholic University,2005,non-aligned,27.0,8.0,35.0,False,Australian Catholic University,
3003,Bond University ,2005,non-aligned,9.0,2.0,11.0,True,Bond University ,
2200,Central Queensland University,2005,RUN,22.0,17.0,39.0,False,Central Queensland University,
3001,Charles Darwin University,2005,non-aligned,17.0,11.0,28.0,False,Charles Darwin University,
3005,Charles Sturt University,2005,RUN,25.0,6.0,31.0,False,Charles Sturt University,
2236,Curtin University,2005,ATN,136.0,42.0,178.0,False,Curtin University,
3030,Deakin University,2005,ATN,101.0,20.0,121.0,False,Deakin University,
2235,Edith Cowan University,2005,non-aligned,45.0,35.0,80.0,False,Edith Cowan University,
2154,Federation University Australia,2005,RUN,20.0,7.0,27.0,False,Federation University Australia,
3029,Flinders University,2005,IRU,91.0,23.0,114.0,False,Flinders University,
3032,Griffith University,2005,IRU,140.0,31.0,171.0,False,Griffith University,
1019,James Cook University,2005,IRU,72.0,17.0,89.0,False,James Cook University,
3020,La Trobe University,2005,IRU,139.0,18.0,157.0,False,La Trobe University,
3025,Macquarie University,2005,non-aligned,115.0,33.0,148.0,False,Macquarie University,
3035,Monash University,2005,Go8,354.0,115.0,469.0,False,Monash University,
1034,Murdoch University,2005,IRU,80.0,11.0,91.0,False,Murdoch University,
3042,Queensland University of Technology,2005,non-aligned,151.0,62.0,213.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2005,ATN,127.0,88.0,215.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2005,RUN,27.0,10.0,37.0,False,Southern Cross University,
2177,Swinburne University of Technology,2005,non-aligned,68.0,7.0,75.0,False,Swinburne University of Technology,
3033,The Australian National University,2005,Go8,268.0,35.0,303.0,False,The Australian National University,
3010,The University of Adelaide,2005,Go8,134.0,20.0,154.0,False,The University of Adelaide,
3036,The University of Melbourne,2005,Go8,523.0,216.0,739.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2005,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2005,Go8,426.0,118.0,544.0,False,The University of Queensland,
3040,The University of Sydney,2005,Go8,487.0,148.0,635.0,False,The University of Sydney,
1055,The University of Western Australia,2005,Go8,270.0,80.0,350.0,False,The University of Western Australia,
2241,University of Canberra,2005,IRU,24.0,11.0,35.0,False,University of Canberra,
4331,University of Divinity,2005,non-aligned,6.0,14.0,20.0,False,University of Divinity,
3039,University of New England,2005,RUN,88.0,27.0,115.0,False,University of New England,
3013,University of New South Wales,2005,Go8,494.0,118.0,612.0,False,University of New South Wales,
3014,University of Newcastle,2005,ATN,107.0,47.0,154.0,False,University of Newcastle,
3027,University of South Australia,2005,ATN,101.0,27.0,128.0,False,University of South Australia,
2201,University of Southern Queensland,2005,RUN,20.0,11.0,31.0,False,University of Southern Queensland,
3045,University of Tasmania,2005,non-aligned,129.0,22.0,151.0,False,University of Tasmania,
3016,University of Technology Sydney,2005,ATN,97.0,27.0,124.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2005,RUN,7.0,2.0,9.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2005,non-aligned,134.0,32.0,166.0,False,University of Wollongong,
3007,Victoria University,2005,non-aligned,67.0,18.0,85.0,False,Victoria University,
3004,Western Sydney University,2005,IRU,93.0,34.0,127.0,False,Western Sydney University,
3006,Australian Catholic University,2004,non-aligned,18.0,9.0,27.0,False,Australian Catholic University,
3003,Bond University ,2004,non-aligned,10.0,2.0,12.0,True,Bond University ,
2200,Central Queensland University,2004,RUN,17.0,7.0,24.0,False,Central Queensland University,
3001,Charles Darwin University,2004,non-aligned,21.0,8.0,29.0,False,Charles Darwin University,
3005,Charles Sturt University,2004,RUN,22.0,6.0,28.0,False,Charles Sturt University,
2236,Curtin University,2004,ATN,148.0,56.0,204.0,False,Curtin University,
3030,Deakin University,2004,ATN,95.0,14.0,109.0,False,Deakin University,
2235,Edith Cowan University,2004,non-aligned,54.0,30.0,84.0,False,Edith Cowan University,
2154,Federation University Australia,2004,RUN,19.0,10.0,29.0,False,Federation University Australia,
3029,Flinders University,2004,IRU,94.0,20.0,114.0,False,Flinders University,
3032,Griffith University,2004,IRU,135.0,33.0,168.0,False,Griffith University,
1019,James Cook University,2004,IRU,80.0,24.0,104.0,False,James Cook University,
3020,La Trobe University,2004,IRU,128.0,22.0,150.0,False,La Trobe University,
3025,Macquarie University,2004,non-aligned,101.0,22.0,123.0,False,Macquarie University,
3035,Monash University,2004,Go8,330.0,115.0,445.0,False,Monash University,
1034,Murdoch University,2004,IRU,89.0,15.0,104.0,False,Murdoch University,
3042,Queensland University of Technology,2004,non-aligned,118.0,55.0,173.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2004,ATN,154.0,99.0,253.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2004,RUN,50.0,12.0,62.0,False,Southern Cross University,
2177,Swinburne University of Technology,2004,non-aligned,60.0,19.0,79.0,False,Swinburne University of Technology,
3033,The Australian National University,2004,Go8,231.0,29.0,260.0,False,The Australian National University,
3010,The University of Adelaide,2004,Go8,191.0,29.0,220.0,False,The University of Adelaide,
3036,The University of Melbourne,2004,Go8,496.0,228.0,724.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2004,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2004,Go8,419.0,95.0,514.0,False,The University of Queensland,
3040,The University of Sydney,2004,Go8,444.0,153.0,597.0,False,The University of Sydney,
1055,The University of Western Australia,2004,Go8,231.0,71.0,302.0,False,The University of Western Australia,
2241,University of Canberra,2004,IRU,16.0,12.0,28.0,False,University of Canberra,
4331,University of Divinity,2004,non-aligned,6.0,15.0,21.0,False,University of Divinity,
3039,University of New England,2004,RUN,74.0,26.0,100.0,False,University of New England,
3013,University of New South Wales,2004,Go8,379.0,134.0,513.0,False,University of New South Wales,
3014,University of Newcastle,2004,ATN,111.0,33.0,144.0,False,University of Newcastle,
3027,University of South Australia,2004,ATN,110.0,23.0,133.0,False,University of South Australia,
2201,University of Southern Queensland,2004,RUN,23.0,6.0,29.0,False,University of Southern Queensland,
3045,University of Tasmania,2004,non-aligned,99.0,28.0,127.0,False,University of Tasmania,
3016,University of Technology Sydney,2004,ATN,83.0,42.0,125.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2004,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2004,non-aligned,100.0,21.0,121.0,False,University of Wollongong,
3007,Victoria University,2004,non-aligned,62.0,19.0,81.0,False,Victoria University,
3004,Western Sydney University,2004,IRU,78.0,22.0,100.0,False,Western Sydney University,
3006,Australian Catholic University,2003,non-aligned,10.0,5.0,15.0,False,Australian Catholic University,
3003,Bond University ,2003,non-aligned,6.0,2.0,8.0,True,Bond University ,
2200,Central Queensland University,2003,RUN,20.0,11.0,31.0,False,Central Queensland University,
3001,Charles Darwin University,2003,non-aligned,15.0,6.0,21.0,False,Charles Darwin University,
3005,Charles Sturt University,2003,RUN,41.0,9.0,50.0,False,Charles Sturt University,
2236,Curtin University,2003,ATN,158.0,59.0,217.0,False,Curtin University,
3030,Deakin University,2003,ATN,96.0,19.0,115.0,False,Deakin University,
2235,Edith Cowan University,2003,non-aligned,37.0,43.0,80.0,False,Edith Cowan University,
2154,Federation University Australia,2003,RUN,17.0,14.0,31.0,False,Federation University Australia,
3029,Flinders University,2003,IRU,78.0,18.0,96.0,False,Flinders University,
3032,Griffith University,2003,IRU,128.0,39.0,167.0,False,Griffith University,
1019,James Cook University,2003,IRU,63.0,30.0,93.0,False,James Cook University,
3020,La Trobe University,2003,IRU,142.0,34.0,176.0,False,La Trobe University,
3025,Macquarie University,2003,non-aligned,99.0,39.0,138.0,False,Macquarie University,
3035,Monash University,2003,Go8,338.0,107.0,445.0,False,Monash University,
1034,Murdoch University,2003,IRU,86.0,9.0,95.0,False,Murdoch University,
3042,Queensland University of Technology,2003,non-aligned,113.0,62.0,175.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2003,ATN,135.0,106.0,241.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2003,RUN,67.0,2.0,69.0,True,Southern Cross University,
2177,Swinburne University of Technology,2003,non-aligned,48.0,27.0,75.0,False,Swinburne University of Technology,
3033,The Australian National University,2003,Go8,222.0,31.0,253.0,False,The Australian National University,
3010,The University of Adelaide,2003,Go8,215.0,27.0,242.0,False,The University of Adelaide,
3036,The University of Melbourne,2003,Go8,465.0,229.0,694.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2003,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2003,Go8,456.0,92.0,548.0,False,The University of Queensland,
3040,The University of Sydney,2003,Go8,418.0,132.0,550.0,False,The University of Sydney,
1055,The University of Western Australia,2003,Go8,211.0,57.0,268.0,False,The University of Western Australia,
2241,University of Canberra,2003,IRU,23.0,18.0,41.0,False,University of Canberra,
4331,University of Divinity,2003,non-aligned,2.0,11.0,13.0,True,University of Divinity,
3039,University of New England,2003,RUN,83.0,29.0,112.0,False,University of New England,
3013,University of New South Wales,2003,Go8,262.0,70.0,332.0,False,University of New South Wales,
3014,University of Newcastle,2003,ATN,123.0,50.0,173.0,False,University of Newcastle,
3027,University of South Australia,2003,ATN,93.0,34.0,127.0,False,University of South Australia,
2201,University of Southern Queensland,2003,RUN,19.0,10.0,29.0,False,University of Southern Queensland,
3045,University of Tasmania,2003,non-aligned,116.0,36.0,152.0,False,University of Tasmania,
3016,University of Technology Sydney,2003,ATN,76.0,37.0,113.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2003,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2003,non-aligned,103.0,31.0,134.0,False,University of Wollongong,
3007,Victoria University,2003,non-aligned,47.0,15.0,62.0,False,Victoria University,
3004,Western Sydney University,2003,IRU,91.0,37.0,128.0,False,Western Sydney University,
3006,Australian Catholic University,2002,non-aligned,13.0,7.0,20.0,False,Australian Catholic University,
3003,Bond University ,2002,non-aligned,2.0,2.0,4.0,True,Bond University ,
2200,Central Queensland University,2002,RUN,19.0,9.0,28.0,False,Central Queensland University,
3001,Charles Darwin University,2002,non-aligned,19.0,6.0,25.0,False,Charles Darwin University,
3005,Charles Sturt University,2002,RUN,23.0,2.0,25.0,True,Charles Sturt University,
2236,Curtin University,2002,ATN,91.0,38.0,129.0,False,Curtin University,
3030,Deakin University,2002,ATN,93.0,28.0,121.0,False,Deakin University,
2235,Edith Cowan University,2002,non-aligned,37.0,36.0,73.0,False,Edith Cowan University,
2154,Federation University Australia,2002,RUN,2.0,8.0,10.0,True,Federation University Australia,
3029,Flinders University,2002,IRU,84.0,22.0,106.0,False,Flinders University,
3032,Griffith University,2002,IRU,105.0,33.0,138.0,False,Griffith University,
1019,James Cook University,2002,IRU,69.0,22.0,91.0,False,James Cook University,
3020,La Trobe University,2002,IRU,137.0,30.0,167.0,False,La Trobe University,
3025,Macquarie University,2002,non-aligned,88.0,16.0,104.0,False,Macquarie University,
3035,Monash University,2002,Go8,324.0,130.0,454.0,False,Monash University,
1034,Murdoch University,2002,IRU,87.0,5.0,92.0,False,Murdoch University,
3042,Queensland University of Technology,2002,non-aligned,95.0,54.0,149.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2002,ATN,108.0,117.0,225.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2002,RUN,60.0,15.0,75.0,False,Southern Cross University,
2177,Swinburne University of Technology,2002,non-aligned,37.0,24.0,61.0,False,Swinburne University of Technology,
3033,The Australian National University,2002,Go8,212.0,24.0,236.0,False,The Australian National University,
3010,The University of Adelaide,2002,Go8,190.0,36.0,226.0,False,The University of Adelaide,
3036,The University of Melbourne,2002,Go8,438.0,225.0,663.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2002,non-aligned,2.0,2.0,4.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2002,Go8,379.0,105.0,484.0,False,The University of Queensland,
3040,The University of Sydney,2002,Go8,393.0,124.0,517.0,False,The University of Sydney,
1055,The University of Western Australia,2002,Go8,185.0,68.0,253.0,False,The University of Western Australia,
2241,University of Canberra,2002,IRU,18.0,23.0,41.0,False,University of Canberra,
4331,University of Divinity,2002,non-aligned,5.0,13.0,18.0,False,University of Divinity,
3039,University of New England,2002,RUN,69.0,32.0,101.0,False,University of New England,
3013,University of New South Wales,2002,Go8,329.0,70.0,399.0,False,University of New South Wales,
3014,University of Newcastle,2002,ATN,68.0,38.0,106.0,False,University of Newcastle,
3027,University of South Australia,2002,ATN,83.0,17.0,100.0,False,University of South Australia,
2201,University of Southern Queensland,2002,RUN,11.0,9.0,20.0,False,University of Southern Queensland,
3045,University of Tasmania,2002,non-aligned,104.0,31.0,135.0,False,University of Tasmania,
3016,University of Technology Sydney,2002,ATN,78.0,39.0,117.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2002,RUN,0.0,2.0,2.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2002,non-aligned,104.0,34.0,138.0,False,University of Wollongong,
3007,Victoria University,2002,non-aligned,54.0,14.0,68.0,False,Victoria University,
3004,Western Sydney University,2002,IRU,71.0,41.0,112.0,False,Western Sydney University,
3006,Australian Catholic University,2001,non-aligned,5.0,8.0,13.0,False,Australian Catholic University,
3003,Bond University ,2001,non-aligned,5.0,2.0,7.0,True,Bond University ,
2200,Central Queensland University,2001,RUN,13.0,12.0,25.0,False,Central Queensland University,
3001,Charles Darwin University,2001,non-aligned,17.0,7.0,24.0,False,Charles Darwin University,
3005,Charles Sturt University,2001,RUN,19.0,6.0,25.0,False,Charles Sturt University,
2236,Curtin University,2001,ATN,73.0,44.0,117.0,False,Curtin University,
3030,Deakin University,2001,ATN,83.0,26.0,109.0,False,Deakin University,
