HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
2200,Central Queensland University,2021,QLD,RUN,3,International philanthropy,0.0
2200,Central Queensland University,2021,QLD,RUN,3,International government (own purpose),56661.0
2200,Central Queensland University,2021,QLD,RUN,3,International government (other),571.0
2200,Central Queensland University,2021,QLD,RUN,4,CRC Australian Government Funding,659718.0
2200,Central Queensland University,2021,QLD,RUN,4,CRC private industry income,138048.0
2200,Central Queensland University,2021,QLD,RUN,4,CRC other income,205786.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Commonwealth National Health and Medical Research Council,15152778.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Commonwealth Australian Research Council,834814.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Medical Research Future Fund,4485276.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Commonwealth Rural R&D,52819.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Commonwealth other,8531377.0
3001,Charles Darwin University,2021,NT,non-aligned,1,State/Territory Government,136288.0
3001,Charles Darwin University,2021,NT,non-aligned,1,Other Australian Competitive Grants,380574.0
3001,Charles Darwin University,2021,NT,non-aligned,2,Commonwealth (own purpose),9108544.0
3001,Charles Darwin University,2021,NT,non-aligned,2,Commonwealth (other),2791506.0
3001,Charles Darwin University,2021,NT,non-aligned,2,State/Territory/Local (own purpose),9646245.0
3001,Charles Darwin University,2021,NT,non-aligned,2,State/Territory/Local (other),140000.0
3001,Charles Darwin University,2021,NT,non-aligned,3,Australian for-profit organisations,745945.0
3001,Charles Darwin University,2021,NT,non-aligned,3,Australian not-for profit organisations,2076921.0
3001,Charles Darwin University,2021,NT,non-aligned,3,Australian philanthropy,1943836.0
3001,Charles Darwin University,2021,NT,non-aligned,3,International for-profit organisations,5437.0
3001,Charles Darwin University,2021,NT,non-aligned,3,International not-for profit organisations,1321242.0
3001,Charles Darwin University,2021,NT,non-aligned,3,International philanthropy,143628.0
3001,Charles Darwin University,2021,NT,non-aligned,3,International government (own purpose),0.0
3001,Charles Darwin University,2021,NT,non-aligned,3,International government (other),0.0
3001,Charles Darwin University,2021,NT,non-aligned,4,CRC Australian Government Funding,596235.0
3001,Charles Darwin University,2021,NT,non-aligned,4,CRC private industry income,301545.0
3001,Charles Darwin University,2021,NT,non-aligned,4,CRC other income,0.0
3005,Charles Sturt University,2021,NSW,RUN,1,Commonwealth National Health and Medical Research Council,159128.0
3005,Charles Sturt University,2021,NSW,RUN,1,Commonwealth Australian Research Council,445413.0
3005,Charles Sturt University,2021,NSW,RUN,1,Medical Research Future Fund,0.0
3005,Charles Sturt University,2021,NSW,RUN,1,Commonwealth Rural R&D,1216417.0
3005,Charles Sturt University,2021,NSW,RUN,1,Commonwealth other,1808213.0
3005,Charles Sturt University,2021,NSW,RUN,1,State/Territory Government,10000.0
3005,Charles Sturt University,2021,NSW,RUN,1,Other Australian Competitive Grants,46231.0
3005,Charles Sturt University,2021,NSW,RUN,2,Commonwealth (own purpose),3662479.0
3005,Charles Sturt University,2021,NSW,RUN,2,Commonwealth (other),4971049.0
3005,Charles Sturt University,2021,NSW,RUN,2,State/Territory/Local (own purpose),1598425.0
3005,Charles Sturt University,2021,NSW,RUN,2,State/Territory/Local (other),221647.0
3005,Charles Sturt University,2021,NSW,RUN,3,Australian for-profit organisations,564878.0
3005,Charles Sturt University,2021,NSW,RUN,3,Australian not-for profit organisations,545876.0
3005,Charles Sturt University,2021,NSW,RUN,3,Australian philanthropy,325000.0
3005,Charles Sturt University,2021,NSW,RUN,3,International for-profit organisations,20016.0
3005,Charles Sturt University,2021,NSW,RUN,3,International not-for profit organisations,53733.0
3005,Charles Sturt University,2021,NSW,RUN,3,International philanthropy,14500.0
3005,Charles Sturt University,2021,NSW,RUN,3,International government (own purpose),-31989.0
3005,Charles Sturt University,2021,NSW,RUN,3,International government (other),147120.0
3005,Charles Sturt University,2021,NSW,RUN,4,CRC Australian Government Funding,1417953.0
3005,Charles Sturt University,2021,NSW,RUN,4,CRC private industry income,269275.0
3005,Charles Sturt University,2021,NSW,RUN,4,CRC other income,24080.0
2236,Curtin University,2021,WA,ATN,1,Commonwealth National Health and Medical Research Council,8196364.0
2236,Curtin University,2021,WA,ATN,1,Commonwealth Australian Research Council,15890285.0
2236,Curtin University,2021,WA,ATN,1,Medical Research Future Fund,4304866.0
2236,Curtin University,2021,WA,ATN,1,Commonwealth Rural R&D,8393779.0
2236,Curtin University,2021,WA,ATN,1,Commonwealth other,3500.0
2236,Curtin University,2021,WA,ATN,1,State/Territory Government,0.0
2236,Curtin University,2021,WA,ATN,1,Other Australian Competitive Grants,49050.0
2236,Curtin University,2021,WA,ATN,2,Commonwealth (own purpose),9917547.0
2236,Curtin University,2021,WA,ATN,2,Commonwealth (other),896795.0
2236,Curtin University,2021,WA,ATN,2,State/Territory/Local (own purpose),20216297.0
2236,Curtin University,2021,WA,ATN,2,State/Territory/Local (other),401301.0
2236,Curtin University,2021,WA,ATN,3,Australian for-profit organisations,23157155.0
2236,Curtin University,2021,WA,ATN,3,Australian not-for profit organisations,5070773.0
2236,Curtin University,2021,WA,ATN,3,Australian philanthropy,2997473.0
2236,Curtin University,2021,WA,ATN,3,International for-profit organisations,7021516.0
2236,Curtin University,2021,WA,ATN,3,International not-for profit organisations,7657005.0
2236,Curtin University,2021,WA,ATN,3,International philanthropy,0.0
2236,Curtin University,2021,WA,ATN,3,International government (own purpose),78593.0
2236,Curtin University,2021,WA,ATN,3,International government (other),2174843.0
2236,Curtin University,2021,WA,ATN,4,CRC Australian Government Funding,4353864.0
2236,Curtin University,2021,WA,ATN,4,CRC private industry income,3914062.0
2236,Curtin University,2021,WA,ATN,4,CRC other income,767370.0
3030,Deakin University,2021,VIC,ATN,1,Commonwealth National Health and Medical Research Council,13316722.0
3030,Deakin University,2021,VIC,ATN,1,Commonwealth Australian Research Council,15310555.0
3030,Deakin University,2021,VIC,ATN,1,Medical Research Future Fund,5367292.0
3030,Deakin University,2021,VIC,ATN,1,Commonwealth Rural R&D,323099.0
3030,Deakin University,2021,VIC,ATN,1,Commonwealth other,1438913.0
3030,Deakin University,2021,VIC,ATN,1,State/Territory Government,50000.0
3030,Deakin University,2021,VIC,ATN,1,Other Australian Competitive Grants,1657637.0
3030,Deakin University,2021,VIC,ATN,2,Commonwealth (own purpose),13376708.0
3030,Deakin University,2021,VIC,ATN,2,Commonwealth (other),3326317.0
3030,Deakin University,2021,VIC,ATN,2,State/Territory/Local (own purpose),32152621.0
3030,Deakin University,2021,VIC,ATN,2,State/Territory/Local (other),1455019.0
3030,Deakin University,2021,VIC,ATN,3,Australian for-profit organisations,11255666.0
3030,Deakin University,2021,VIC,ATN,3,Australian not-for profit organisations,6506296.0
3030,Deakin University,2021,VIC,ATN,3,Australian philanthropy,390481.0
3030,Deakin University,2021,VIC,ATN,3,International for-profit organisations,2860738.0
3030,Deakin University,2021,VIC,ATN,3,International not-for profit organisations,2137713.0
3030,Deakin University,2021,VIC,ATN,3,International philanthropy,27362.0
3030,Deakin University,2021,VIC,ATN,3,International government (own purpose),507064.0
3030,Deakin University,2021,VIC,ATN,3,International government (other),1719906.0
3030,Deakin University,2021,VIC,ATN,4,CRC Australian Government Funding,3016519.0
3030,Deakin University,2021,VIC,ATN,4,CRC private industry income,3778453.0
3030,Deakin University,2021,VIC,ATN,4,CRC other income,34450.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Commonwealth National Health and Medical Research Council,2760961.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Commonwealth Australian Research Council,1736346.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Medical Research Future Fund,0.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Commonwealth Rural R&D,0.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Commonwealth other,180820.0
2235,Edith Cowan University,2021,WA,non-aligned,1,State/Territory Government,613193.0
2235,Edith Cowan University,2021,WA,non-aligned,1,Other Australian Competitive Grants,0.0
2235,Edith Cowan University,2021,WA,non-aligned,2,Commonwealth (own purpose),2489990.0
2235,Edith Cowan University,2021,WA,non-aligned,2,Commonwealth (other),179946.0
2235,Edith Cowan University,2021,WA,non-aligned,2,State/Territory/Local (own purpose),2608820.0
2235,Edith Cowan University,2021,WA,non-aligned,2,State/Territory/Local (other),936506.0
2235,Edith Cowan University,2021,WA,non-aligned,3,Australian for-profit organisations,3596083.0
2235,Edith Cowan University,2021,WA,non-aligned,3,Australian not-for profit organisations,5268168.0
2235,Edith Cowan University,2021,WA,non-aligned,3,Australian philanthropy,438580.0
2235,Edith Cowan University,2021,WA,non-aligned,3,International for-profit organisations,476840.0
2235,Edith Cowan University,2021,WA,non-aligned,3,International not-for profit organisations,12222.0
2235,Edith Cowan University,2021,WA,non-aligned,3,International philanthropy,0.0
2235,Edith Cowan University,2021,WA,non-aligned,3,International government (own purpose),0.0
2235,Edith Cowan University,2021,WA,non-aligned,3,International government (other),458332.0
2235,Edith Cowan University,2021,WA,non-aligned,4,CRC Australian Government Funding,1090082.0
2235,Edith Cowan University,2021,WA,non-aligned,4,CRC private industry income,0.0
2235,Edith Cowan University,2021,WA,non-aligned,4,CRC other income,0.0
2154,Federation University Australia,2021,VIC,RUN,1,Commonwealth National Health and Medical Research Council,0.0
2154,Federation University Australia,2021,VIC,RUN,1,Commonwealth Australian Research Council,209233.0
2154,Federation University Australia,2021,VIC,RUN,1,Medical Research Future Fund,48506.0
2154,Federation University Australia,2021,VIC,RUN,1,Commonwealth Rural R&D,94927.0
2154,Federation University Australia,2021,VIC,RUN,1,Commonwealth other,817920.0
2154,Federation University Australia,2021,VIC,RUN,1,State/Territory Government,395397.0
2154,Federation University Australia,2021,VIC,RUN,1,Other Australian Competitive Grants,10900.0
2154,Federation University Australia,2021,VIC,RUN,2,Commonwealth (own purpose),676566.0
2154,Federation University Australia,2021,VIC,RUN,2,Commonwealth (other),0.0
2154,Federation University Australia,2021,VIC,RUN,2,State/Territory/Local (own purpose),2332980.0
2154,Federation University Australia,2021,VIC,RUN,2,State/Territory/Local (other),0.0
2154,Federation University Australia,2021,VIC,RUN,3,Australian for-profit organisations,2117697.0
2154,Federation University Australia,2021,VIC,RUN,3,Australian not-for profit organisations,402910.0
2154,Federation University Australia,2021,VIC,RUN,3,Australian philanthropy,0.0
2154,Federation University Australia,2021,VIC,RUN,3,International for-profit organisations,0.0
2154,Federation University Australia,2021,VIC,RUN,3,International not-for profit organisations,53599.0
2154,Federation University Australia,2021,VIC,RUN,3,International philanthropy,0.0
2154,Federation University Australia,2021,VIC,RUN,3,International government (own purpose),112059.0
2154,Federation University Australia,2021,VIC,RUN,3,International government (other),0.0
2154,Federation University Australia,2021,VIC,RUN,4,CRC Australian Government Funding,700158.0
2154,Federation University Australia,2021,VIC,RUN,4,CRC private industry income,176145.0
2154,Federation University Australia,2021,VIC,RUN,4,CRC other income,40133.0
3029,Flinders University,2021,SA,IRU,1,Commonwealth National Health and Medical Research Council,13495309.0
3029,Flinders University,2021,SA,IRU,1,Commonwealth Australian Research Council,8476283.0
3029,Flinders University,2021,SA,IRU,1,Medical Research Future Fund,10390591.0
3029,Flinders University,2021,SA,IRU,1,Commonwealth Rural R&D,71452.0
3029,Flinders University,2021,SA,IRU,1,Commonwealth other,7515133.0
3029,Flinders University,2021,SA,IRU,1,State/Territory Government,67000.0
3029,Flinders University,2021,SA,IRU,1,Other Australian Competitive Grants,1026686.0
3029,Flinders University,2021,SA,IRU,2,Commonwealth (own purpose),10170478.0
3029,Flinders University,2021,SA,IRU,2,Commonwealth (other),2812987.0
3029,Flinders University,2021,SA,IRU,2,State/Territory/Local (own purpose),4549401.0
3029,Flinders University,2021,SA,IRU,2,State/Territory/Local (other),929721.0
3029,Flinders University,2021,SA,IRU,3,Australian for-profit organisations,5182896.0
3029,Flinders University,2021,SA,IRU,3,Australian not-for profit organisations,8128554.0
3029,Flinders University,2021,SA,IRU,3,Australian philanthropy,1232707.0
3029,Flinders University,2021,SA,IRU,3,International for-profit organisations,3129256.0
3029,Flinders University,2021,SA,IRU,3,International not-for profit organisations,591142.0
3029,Flinders University,2021,SA,IRU,3,International philanthropy,0.0
3029,Flinders University,2021,SA,IRU,3,International government (own purpose),760622.0
3029,Flinders University,2021,SA,IRU,3,International government (other),702663.0
3029,Flinders University,2021,SA,IRU,4,CRC Australian Government Funding,869654.0
3029,Flinders University,2021,SA,IRU,4,CRC private industry income,54043.0
3029,Flinders University,2021,SA,IRU,4,CRC other income,1197320.0
3032,Griffith University,2021,QLD,IRU,1,Commonwealth National Health and Medical Research Council,8537599.0
